380, 0.000607053967, 0.000000000000, 0.001517634918
385, 0.000607053967, 0.000000000000, 0.001821161901
390, 0.000910580951, 0.000000000000, 0.002428215868
395, 0.001214107934, 0.000000000000, 0.003035269835
400, 0.001821161901, 0.000000000000, 0.004024717018
405, 0.002428215868, 0.000303526984, 0.005181516702
410, 0.003676507324, 0.000303526984, 0.008023192985
415, 0.005605391624, 0.000607053967, 0.012983032342
420, 0.008568125618, 0.000910580951, 0.023153366178
425, 0.013702083047, 0.001517634918, 0.040915196907
430, 0.018500220128, 0.002428215868, 0.068478169844
435, 0.022173884793, 0.003035269835, 0.104616484091
440, 0.024157632449, 0.004391442037, 0.155926463708
445, 0.022173884793, 0.006512090793, 0.212230757414
450, 0.013702083047, 0.015996293366, 0.198069319560
455, 0.006995410187, 0.027320891639, 0.174647403656
460, 0.002731742852, 0.038204371595, 0.149959789811
465, 0.003035269835, 0.048171824227, 0.132868321554
470, 0.003676507324, 0.061246054232, 0.135633329655
475, 0.004391442037, 0.078187421805, 0.144128470858
480, 0.005181516702, 0.097587347142, 0.149959789811
485, 0.005605391624, 0.122138772230, 0.152926151996
490, 0.006995410187, 0.152926151996, 0.158960835061
495, 0.008568125618, 0.191201682741, 0.162029375639
500, 0.008568125618, 0.238397573812, 0.168269400190
505, 0.010329823030, 0.300543794416, 0.174647403656
510, 0.012286488357, 0.366252595599, 0.177888415984
515, 0.012286488357, 0.445201194516, 0.171441100733
520, 0.014443843596, 0.527115125706, 0.162029375639
525, 0.015996293366, 0.597201788364, 0.147027266498
530, 0.015208514423, 0.672443156958, 0.122138772230
535, 0.016807375753, 0.745404209540, 0.088655586286
540, 0.036889450401, 0.806952257669, 0.054480276442
545, 0.080219820314, 0.846873231510, 0.021219010376
550, 0.168269400190, 0.830769876775, 0.015996293366
555, 0.270497791013, 0.799102738014, 0.015996293366
560, 0.371237680474, 0.760524504675, 0.015208514423
565, 0.491020849848, 0.715693500506, 0.015996293366
570, 0.603827338855, 0.672443156958, 0.015208514423
575, 0.715693500506, 0.617206562420, 0.014443843596
580, 0.838799011741, 0.552011401512, 0.015208514423
585, 0.887923117882, 0.473531496148, 0.035601314875
590, 0.913098651793, 0.407240211902, 0.054480276442
595, 0.921581856277, 0.346704056355, 0.066625938644
600, 0.930110858375, 0.296138270798, 0.070360095697
605, 0.947306536733, 0.246201326708, 0.064803266693
610, 0.955973353249, 0.198069319560, 0.054480276442
615, 0.964686247894, 0.149959789811, 0.040915196907
620, 0.982250550333, 0.104616484091, 0.027320891639
625, 0.973445290398, 0.063010017653, 0.013702083047
630, 0.930110858375, 0.029556834438, 0.004776953481
635, 0.822785754396, 0.015996293366, 0.004024717018
640, 0.651405637420, 0.015996293366, 0.007499032043
645, 0.514917665377, 0.016807375753, 0.008568125618
650, 0.391572477750, 0.016807375753, 0.002731742852
655, 0.309468922818, 0.013702083047, 0.002124688885
660, 0.238397573812, 0.010960094006, 0.001821161901
665, 0.181164244250, 0.009134058702, 0.001517634918
670, 0.132868321554, 0.007499032043, 0.001214107934
675, 0.097587347142, 0.006512090793, 0.000910580951
680, 0.072271850682, 0.005605391624, 0.000910580951
685, 0.052860647023, 0.004391442037, 0.000607053967
690, 0.038204371595, 0.003676507324, 0.000303526984
695, 0.027320891639, 0.003035269835, 0.000303526984
700, 0.020288563057, 0.002428215868, 0.000303526984
705, 0.015208514423, 0.001821161901, 0.000000000000
710, 0.012983032342, 0.001214107934, 0.000000000000
715, 0.010329823030, 0.000910580951, 0.000000000000
720, 0.008568125618, 0.000607053967, 0.000000000000
725, 0.006512090793, 0.000303526984, 0.000000000000
730, 0.005181516702, 0.000303526984, 0.000000000000
735, 0.003676507324, 0.000303526984, 0.000000000000
740, 0.002428215868, 0.000303526984, 0.000000000000
745, 0.001821161901, 0.000303526984, 0.000000000000
750, 0.001214107934, 0.000303526984, 0.000000000000
